ratio,trial,C,s,val-acc,val-f,test-acc,test-f
0.0,0.0,625.0,-1.0,0.6990291262135923,0.6352941176470588,0.7115384615384616,0.6341463414634148
0.0,0.0,625.0,0.0,0.6796116504854369,0.6024096385542168,0.7019230769230769,0.5753424657534246
0.0,0.0,625.0,0.5,0.6601941747572816,0.5783132530120482,0.6730769230769231,0.5526315789473685
0.0,0.0,125.0,-1.0,0.6893203883495146,0.6190476190476191,0.7115384615384616,0.6428571428571429
0.0,0.0,125.0,0.0,0.6699029126213593,0.5952380952380952,0.7115384615384616,0.5945945945945945
0.0,0.0,125.0,0.5,0.6601941747572816,0.5783132530120482,0.6730769230769231,0.5526315789473685
0.0,0.0,25.0,-1.0,0.6796116504854369,0.611764705882353,0.7115384615384616,0.6428571428571429
0.0,0.0,25.0,0.0,0.6796116504854369,0.611764705882353,0.6923076923076923,0.5789473684210527
0.0,0.0,25.0,0.5,0.6601941747572816,0.5783132530120482,0.6730769230769231,0.5526315789473685
0.0,0.0,5.0,-1.0,0.6699029126213593,0.6046511627906976,0.7115384615384616,0.6428571428571429
0.0,0.0,5.0,0.0,0.6796116504854369,0.611764705882353,0.6826923076923077,0.5714285714285715
0.0,0.0,5.0,0.5,0.6893203883495146,0.6,0.6923076923076923,0.5675675675675677
0.0,0.0,1.0,-1.0,0.6116504854368932,0.5454545454545454,0.6923076923076923,0.6190476190476191
0.0,0.0,1.0,0.0,0.6796116504854369,0.5599999999999999,0.6730769230769231,0.5
0.0,0.0,1.0,0.5,0.6796116504854369,0.5352112676056338,0.6442307692307693,0.41269841269841273
0.0,0.0,0.2,-1.0,0.6601941747572816,0.5205479452054794,0.6634615384615384,0.4927536231884058
0.0,0.0,0.2,0.0,0.6504854368932039,0.3571428571428571,0.6057692307692307,0.2545454545454546
0.0,0.0,0.2,0.5,0.6213592233009708,0.45070422535211263,0.6153846153846154,0.3548387096774194
0.0,0.0,0.04,-1.0,0.5825242718446602,0.0,0.5769230769230769,0.0
0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.04,0.5,0.0,0.0,0.0,0.0
0.0,0.0,0.008,-1.0,0.5825242718446602,0.0,0.5769230769230769,0.0
0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.008,0.5,0.0,0.0,0.0,0.0
0.0,0.0,0.0016,-1.0,0.5825242718446602,0.0,0.5769230769230769,0.0
0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0016,0.5,0.0,0.0,0.0,0.0
0.0,1.0,625.0,-1.0,0.6893203883495146,0.627906976744186,0.6923076923076923,0.6097560975609756
0.0,1.0,625.0,0.0,0.6893203883495146,0.5897435897435898,0.6826923076923077,0.5217391304347826
0.0,1.0,625.0,0.5,0.6504854368932039,0.45454545454545453,0.6442307692307693,0.3934426229508196
0.0,1.0,125.0,-1.0,0.6990291262135923,0.6436781609195402,0.7211538461538461,0.6419753086419752
0.0,1.0,125.0,0.0,0.6893203883495146,0.5897435897435898,0.6826923076923077,0.5217391304347826
0.0,1.0,125.0,0.5,0.6504854368932039,0.45454545454545453,0.6442307692307693,0.3934426229508196
0.0,1.0,25.0,-1.0,0.6796116504854369,0.6597938144329897,0.6153846153846154,0.5652173913043478
0.0,1.0,25.0,0.0,0.6796116504854369,0.6024096385542168,0.6826923076923077,0.547945205479452
0.0,1.0,25.0,0.5,0.6504854368932039,0.45454545454545453,0.6442307692307693,0.3934426229508196
0.0,1.0,5.0,-1.0,0.6893203883495146,0.6363636363636365,0.6826923076923077,0.5925925925925926
0.0,1.0,5.0,0.0,0.6310679611650486,0.5365853658536585,0.625,0.49350649350649345
0.0,1.0,5.0,0.5,0.6504854368932039,0.43750000000000006,0.6442307692307693,0.4126984126984127
0.0,1.0,1.0,-1.0,0.6796116504854369,0.5822784810126582,0.7019230769230769,0.5974025974025974
0.0,1.0,1.0,0.0,0.5825242718446602,0.21818181818181817,0.5769230769230769,0.15384615384615383
0.0,1.0,1.0,0.5,0.5533980582524272,0.20689655172413793,0.6057692307692307,0.25454545454545446
0.0,1.0,0.2,-1.0,0.5631067961165048,0.18181818181818182,0.6057692307692307,0.22641509433962262
0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.2,0.5,0.0,0.0,0.0,0.0
0.0,1.0,0.04,-1.0,0.5339805825242718,0.0,0.5480769230769231,0.0
0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.04,0.5,0.0,0.0,0.0,0.0
0.0,1.0,0.008,-1.0,0.5339805825242718,0.0,0.5480769230769231,0.0
0.0,1.0,0.008,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.008,0.5,0.0,0.0,0.0,0.0
0.0,1.0,0.0016,-1.0,0.5339805825242718,0.0,0.5480769230769231,0.0
0.0,1.0,0.0016,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0016,0.5,0.0,0.0,0.0,0.0
0.0,2.0,625.0,-1.0,0.6504854368932039,0.5135135135135135,0.7307692307692307,0.631578947368421
0.0,2.0,625.0,0.0,0.6601941747572816,0.5783132530120482,0.6923076923076923,0.6
0.0,2.0,625.0,0.5,0.6893203883495146,0.5675675675675677,0.6923076923076923,0.5675675675675675
0.0,2.0,125.0,-1.0,0.6504854368932039,0.5263157894736842,0.7307692307692307,0.631578947368421
0.0,2.0,125.0,0.0,0.6893203883495146,0.5897435897435898,0.6923076923076923,0.5789473684210527
0.0,2.0,125.0,0.5,0.6893203883495146,0.5675675675675677,0.6923076923076923,0.5675675675675675
0.0,2.0,25.0,-1.0,0.6699029126213593,0.5526315789473685,0.7115384615384616,0.5945945945945945
0.0,2.0,25.0,0.0,0.6601941747572816,0.5679012345679012,0.7115384615384616,0.6153846153846153
0.0,2.0,25.0,0.5,0.6699029126213593,0.5526315789473685,0.6923076923076923,0.5675675675675675
0.0,2.0,5.0,-1.0,0.6699029126213593,0.5405405405405406,0.6826923076923077,0.5479452054794521
0.0,2.0,5.0,0.0,0.6504854368932039,0.5263157894736842,0.6826923076923077,0.5479452054794521
0.0,2.0,5.0,0.5,0.7281553398058253,0.6111111111111112,0.6538461538461539,0.5263157894736842
0.0,2.0,1.0,-1.0,0.6893203883495146,0.5789473684210527,0.6634615384615384,0.5454545454545454
0.0,2.0,1.0,0.0,0.6893203883495146,0.5,0.5769230769230769,0.2903225806451613
0.0,2.0,1.0,0.5,0.6699029126213593,0.5,0.6634615384615384,0.4776119402985074
0.0,2.0,0.2,-1.0,0.6796116504854369,0.5599999999999999,0.6538461538461539,0.5135135135135135
0.0,2.0,0.2,0.0,0.5922330097087378,0.04545454545454545,0.5673076923076923,0.0
0.0,2.0,0.2,0.5,0.5922330097087378,0.04545454545454545,0.5673076923076923,0.0
0.0,2.0,0.04,-1.0,0.6019417475728155,0.16326530612244897,0.5576923076923077,0.07999999999999999
0.0,2.0,0.04,0.0,0.0,0.0,0.0,0.0
0.0,2.0,0.04,0.5,0.0,0.0,0.0,0.0
0.0,2.0,0.008,-1.0,0.5825242718446602,0.0,0.5673076923076923,0.0
0.0,2.0,0.008,0.0,0.0,0.0,0.0,0.0
0.0,2.0,0.008,0.5,0.0,0.0,0.0,0.0
0.0,2.0,0.0016,-1.0,0.5825242718446602,0.0,0.5673076923076923,0.0
0.0,2.0,0.0016,0.0,0.0,0.0,0.0,0.0
0.0,2.0,0.0016,0.5,0.0,0.0,0.0,0.0
0.0,3.0,625.0,-1.0,0.6407766990291263,0.5432098765432098,0.6826923076923077,0.5714285714285715
0.0,3.0,625.0,0.0,0.6796116504854369,0.56,0.7115384615384616,0.6153846153846153
0.0,3.0,625.0,0.5,0.6019417475728155,0.45333333333333337,0.6923076923076923,0.6
0.0,3.0,125.0,-1.0,0.6699029126213593,0.5641025641025641,0.6923076923076923,0.5789473684210527
0.0,3.0,125.0,0.0,0.6699029126213593,0.5526315789473685,0.7019230769230769,0.5974025974025974
0.0,3.0,125.0,0.5,0.6019417475728155,0.45333333333333337,0.6923076923076923,0.6
0.0,3.0,25.0,-1.0,0.6407766990291263,0.5432098765432098,0.6730769230769231,0.5405405405405405
0.0,3.0,25.0,0.0,0.6699029126213593,0.575,0.7307692307692307,0.6585365853658537
0.0,3.0,25.0,0.5,0.6019417475728155,0.45333333333333337,0.6923076923076923,0.6
0.0,3.0,5.0,-1.0,0.6310679611650486,0.525,0.6923076923076923,0.6
0.0,3.0,5.0,0.0,0.6407766990291263,0.5747126436781609,0.7019230769230769,0.6352941176470588
0.0,3.0,5.0,0.5,0.6407766990291263,0.5194805194805195,0.7211538461538461,0.6329113924050633
0.0,3.0,1.0,-1.0,0.6601941747572816,0.5882352941176472,0.7115384615384616,0.6153846153846153
0.0,3.0,1.0,0.0,0.5533980582524272,0.20689655172413793,0.6442307692307693,0.3508771929824562
0.0,3.0,1.0,0.5,0.5339805825242718,0.1724137931034483,0.5673076923076923,0.11764705882352941
0.0,3.0,0.2,-1.0,0.5436893203883495,0.22950819672131148,0.6442307692307693,0.37288135593220334
0.0,3.0,0.2,0.0,0.5339805825242718,0.039999999999999994,0.5961538461538461,0.0
0.0,3.0,0.2,0.5,0.5242718446601942,0.0392156862745098,0.5961538461538461,0.08695652173913042
0.0,3.0,0.04,-1.0,0.5242718446601942,0.0,0.5961538461538461,0.0
0.0,3.0,0.04,0.0,0.0,0.0,0.0,0.0
0.0,3.0,0.04,0.5,0.0,0.0,0.0,0.0
0.0,3.0,0.008,-1.0,0.5339805825242718,0.0,0.5961538461538461,0.0
0.0,3.0,0.008,0.0,0.0,0.0,0.0,0.0
0.0,3.0,0.008,0.5,0.0,0.0,0.0,0.0
0.0,3.0,0.0016,-1.0,0.5339805825242718,0.0,0.5961538461538461,0.0
0.0,3.0,0.0016,0.0,0.0,0.0,0.0,0.0
0.0,3.0,0.0016,0.5,0.0,0.0,0.0,0.0
0.0,4.0,625.0,-1.0,0.6796116504854369,0.6373626373626373,0.6442307692307693,0.6105263157894736
0.0,4.0,625.0,0.0,0.6407766990291263,0.5647058823529412,0.6730769230769231,0.6046511627906976
0.0,4.0,625.0,0.5,0.6407766990291263,0.5316455696202531,0.6923076923076923,0.5897435897435898
0.0,4.0,125.0,-1.0,0.6796116504854369,0.6292134831460674,0.6346153846153846,0.6041666666666666
0.0,4.0,125.0,0.0,0.6407766990291263,0.5647058823529412,0.6538461538461539,0.6
0.0,4.0,125.0,0.5,0.6407766990291263,0.5316455696202531,0.6923076923076923,0.5897435897435898
0.0,4.0,25.0,-1.0,0.6699029126213593,0.6046511627906977,0.6442307692307693,0.5934065934065934
0.0,4.0,25.0,0.0,0.6310679611650486,0.5128205128205129,0.7403846153846154,0.6666666666666667
0.0,4.0,25.0,0.5,0.6407766990291263,0.5316455696202531,0.6826923076923077,0.5822784810126582
0.0,4.0,5.0,-1.0,0.6407766990291263,0.5432098765432098,0.6826923076923077,0.6117647058823529
0.0,4.0,5.0,0.0,0.6699029126213593,0.5853658536585366,0.7307692307692307,0.6585365853658538
0.0,4.0,5.0,0.5,0.6699029126213593,0.5641025641025642,0.6730769230769231,0.5952380952380952
0.0,4.0,1.0,-1.0,0.6407766990291263,0.5432098765432098,0.6730769230769231,0.6046511627906976
0.0,4.0,1.0,0.0,0.6699029126213593,0.575,0.7307692307692307,0.65
0.0,4.0,1.0,0.5,0.6504854368932039,0.5263157894736842,0.7115384615384616,0.625
0.0,4.0,0.2,-1.0,0.6601941747572816,0.4927536231884058,0.7115384615384616,0.5833333333333333
0.0,4.0,0.2,0.0,0.6019417475728155,0.3692307692307692,0.6730769230769231,0.4999999999999999
0.0,4.0,0.2,0.5,0.0,0.0,0.0,0.0
0.0,4.0,0.04,-1.0,0.5922330097087378,0.04545454545454545,0.5576923076923077,0.0
0.0,4.0,0.04,0.0,0.0,0.0,0.0,0.0
0.0,4.0,0.04,0.5,0.0,0.0,0.0,0.0
0.0,4.0,0.008,-1.0,0.5922330097087378,0.0,0.5576923076923077,0.0
0.0,4.0,0.008,0.0,0.0,0.0,0.0,0.0
0.0,4.0,0.008,0.5,0.0,0.0,0.0,0.0
0.0,4.0,0.0016,-1.0,0.5922330097087378,0.0,0.5576923076923077,0.0
0.0,4.0,0.0016,0.0,0.0,0.0,0.0,0.0
0.0,4.0,0.0016,0.5,0.0,0.0,0.0,0.0
0.0,5.0,625.0,-1.0,0.7087378640776699,0.6052631578947368,0.6346153846153846,0.5777777777777778
0.0,5.0,625.0,0.0,0.6990291262135923,0.5753424657534247,0.6730769230769231,0.6046511627906976
0.0,5.0,625.0,0.5,0.6796116504854369,0.547945205479452,0.6634615384615384,0.5679012345679012
0.0,5.0,125.0,-1.0,0.6796116504854369,0.5599999999999999,0.6057692307692307,0.5393258426966292
0.0,5.0,125.0,0.0,0.6990291262135923,0.5753424657534247,0.6826923076923077,0.611764705882353
0.0,5.0,125.0,0.5,0.6601941747572816,0.5205479452054794,0.6346153846153846,0.525
0.0,5.0,25.0,-1.0,0.6893203883495146,0.5789473684210528,0.6346153846153846,0.5681818181818183
0.0,5.0,25.0,0.0,0.7087378640776699,0.5833333333333334,0.6730769230769231,0.6046511627906976
0.0,5.0,25.0,0.5,0.6601941747572816,0.5205479452054794,0.6346153846153846,0.525
0.0,5.0,5.0,-1.0,0.6990291262135923,0.5866666666666667,0.6634615384615384,0.5882352941176471
0.0,5.0,5.0,0.0,0.6796116504854369,0.5714285714285715,0.6442307692307693,0.5747126436781609
0.0,5.0,5.0,0.5,0.6407766990291263,0.5066666666666667,0.6442307692307693,0.5647058823529412
0.0,5.0,1.0,-1.0,0.7087378640776699,0.5945945945945945,0.6826923076923077,0.611764705882353
0.0,5.0,1.0,0.0,0.6310679611650486,0.5128205128205128,0.6153846153846154,0.5454545454545454
0.0,5.0,1.0,0.5,0.6504854368932039,0.47058823529411764,0.6442307692307693,0.49315068493150693
0.0,5.0,0.2,-1.0,0.6504854368932039,0.5384615384615384,0.5865384615384616,0.4941176470588235
0.0,5.0,0.2,0.0,0.5533980582524272,0.14814814814814814,0.6057692307692307,0.22641509433962265
0.0,5.0,0.2,0.5,0.6213592233009708,0.1702127659574468,0.5961538461538461,0.08695652173913045
0.0,5.0,0.04,-1.0,0.5922330097087378,0.38235294117647056,0.5961538461538461,0.41666666666666663
0.0,5.0,0.04,0.0,0.0,0.0,0.0,0.0
0.0,5.0,0.04,0.5,0.5631067961165048,0.11764705882352941,0.6153846153846154,0.2592592592592593
0.0,5.0,0.008,-1.0,0.0,0.0,0.0,0.0
0.0,5.0,0.008,0.0,0.0,0.0,0.0,0.0
0.0,5.0,0.008,0.5,0.0,0.0,0.0,0.0
0.0,5.0,0.0016,-1.0,0.0,0.0,0.0,0.0
0.0,5.0,0.0016,0.0,0.0,0.0,0.0,0.0
0.0,5.0,0.0016,0.5,0.0,0.0,0.0,0.0
0.0,6.0,625.0,-1.0,0.6407766990291263,0.49315068493150693,0.6730769230769231,0.5142857142857142
0.0,6.0,625.0,0.0,0.6601941747572816,0.5679012345679012,0.7211538461538461,0.6233766233766235
0.0,6.0,625.0,0.5,0.6213592233009708,0.4657534246575343,0.6826923076923077,0.56
0.0,6.0,125.0,-1.0,0.6504854368932039,0.5000000000000001,0.6923076923076923,0.5555555555555555
0.0,6.0,125.0,0.0,0.6504854368932039,0.55,0.7211538461538461,0.6027397260273972
0.0,6.0,125.0,0.5,0.6213592233009708,0.4657534246575343,0.6826923076923077,0.56
0.0,6.0,25.0,-1.0,0.6796116504854369,0.5925925925925926,0.7115384615384616,0.6341463414634145
0.0,6.0,25.0,0.0,0.6990291262135923,0.5753424657534246,0.7019230769230769,0.5507246376811594
0.0,6.0,25.0,0.5,0.6601941747572816,0.5333333333333333,0.6826923076923077,0.56
0.0,6.0,5.0,-1.0,0.6796116504854369,0.5352112676056339,0.7403846153846154,0.6197183098591549
0.0,6.0,5.0,0.0,0.6893203883495146,0.5428571428571428,0.7307692307692307,0.6000000000000001
0.0,6.0,5.0,0.5,0.6601941747572816,0.5205479452054794,0.6730769230769231,0.5277777777777777
0.0,6.0,1.0,-1.0,0.6310679611650486,0.5,0.7115384615384616,0.5714285714285714
0.0,6.0,1.0,0.0,0.6893203883495146,0.5428571428571428,0.6730769230769231,0.5142857142857142
0.0,6.0,1.0,0.5,0.6796116504854369,0.5217391304347826,0.6442307692307693,0.4477611940298507
0.0,6.0,0.2,-1.0,0.6504854368932039,0.4375,0.6346153846153846,0.3448275862068966
0.0,6.0,0.2,0.0,0.5922330097087378,0.08695652173913045,0.5673076923076923,0.0816326530612245
0.0,6.0,0.2,0.5,0.0,0.0,0.0,0.0
0.0,6.0,0.04,-1.0,0.5825242718446602,0.044444444444444446,0.5769230769230769,0.04347826086956522
0.0,6.0,0.04,0.0,0.0,0.0,0.0,0.0
0.0,6.0,0.04,0.5,0.0,0.0,0.0,0.0
0.0,6.0,0.008,-1.0,0.5728155339805825,0.0,0.5673076923076923,0.0
0.0,6.0,0.008,0.0,0.0,0.0,0.0,0.0
0.0,6.0,0.008,0.5,0.0,0.0,0.0,0.0
0.0,6.0,0.0016,-1.0,0.5728155339805825,0.0,0.5673076923076923,0.0
0.0,6.0,0.0016,0.0,0.0,0.0,0.0,0.0
0.0,6.0,0.0016,0.5,0.0,0.0,0.0,0.0
0.0,7.0,625.0,-1.0,0.7087378640776699,0.4444444444444444,0.6346153846153846,0.4571428571428571
0.0,7.0,625.0,0.0,0.6893203883495146,0.5555555555555556,0.6826923076923077,0.6292134831460675
0.0,7.0,625.0,0.5,0.7087378640776699,0.5,0.7307692307692307,0.65
0.0,7.0,125.0,-1.0,0.7087378640776699,0.4444444444444444,0.6634615384615384,0.5205479452054794
0.0,7.0,125.0,0.0,0.6796116504854369,0.4923076923076923,0.6826923076923077,0.6206896551724138
0.0,7.0,125.0,0.5,0.7087378640776699,0.5,0.7307692307692307,0.65
0.0,7.0,25.0,-1.0,0.6990291262135923,0.49180327868852464,0.7211538461538461,0.6666666666666667
0.0,7.0,25.0,0.0,0.6990291262135923,0.41509433962264153,0.6346153846153846,0.4571428571428571
0.0,7.0,25.0,0.5,0.6990291262135923,0.47457627118644075,0.7307692307692307,0.65
0.0,7.0,5.0,-1.0,0.6893203883495146,0.40740740740740744,0.6826923076923077,0.5599999999999999
0.0,7.0,5.0,0.0,0.7087378640776699,0.5,0.7115384615384616,0.6341463414634146
0.0,7.0,5.0,0.5,0.6893203883495146,0.4482758620689656,0.6923076923076923,0.6097560975609756
0.0,7.0,1.0,-1.0,0.6990291262135923,0.41509433962264153,0.6634615384615384,0.5070422535211268
0.0,7.0,1.0,0.0,0.6990291262135923,0.41509433962264153,0.6538461538461539,0.5
0.0,7.0,1.0,0.5,0.6310679611650486,0.32142857142857145,0.6538461538461539,0.5
0.0,7.0,0.2,-1.0,0.6699029126213593,0.3703703703703704,0.6538461538461539,0.4705882352941176
0.0,7.0,0.2,0.0,0.7184466019417476,0.45283018867924524,0.6634615384615384,0.4776119402985074
0.0,7.0,0.2,0.5,0.5436893203883495,0.22950819672131148,0.5576923076923077,0.39473684210526316
0.0,7.0,0.04,-1.0,0.6504854368932039,0.0,0.5576923076923077,0.0
0.0,7.0,0.04,0.0,0.0,0.0,0.0,0.0
0.0,7.0,0.04,0.5,0.0,0.0,0.0,0.0
0.0,7.0,0.008,-1.0,0.6504854368932039,0.0,0.5576923076923077,0.0
0.0,7.0,0.008,0.0,0.0,0.0,0.0,0.0
0.0,7.0,0.008,0.5,0.0,0.0,0.0,0.0
0.0,7.0,0.0016,-1.0,0.6504854368932039,0.0,0.5576923076923077,0.0
0.0,7.0,0.0016,0.0,0.0,0.0,0.0,0.0
0.0,7.0,0.0016,0.5,0.0,0.0,0.0,0.0
0.0,8.0,625.0,-1.0,0.7184466019417476,0.6506024096385543,0.5576923076923077,0.46511627906976744
0.0,8.0,625.0,0.0,0.6796116504854369,0.6373626373626373,0.5576923076923077,0.5106382978723404
0.0,8.0,625.0,0.5,0.6310679611650486,0.6041666666666667,0.5576923076923077,0.5106382978723404
0.0,8.0,125.0,-1.0,0.7184466019417476,0.6419753086419753,0.5673076923076923,0.4578313253012048
0.0,8.0,125.0,0.0,0.6990291262135923,0.6436781609195403,0.5673076923076923,0.49438202247191015
0.0,8.0,125.0,0.5,0.6310679611650486,0.6041666666666667,0.5576923076923077,0.5106382978723404
0.0,8.0,25.0,-1.0,0.6893203883495146,0.6097560975609756,0.5865384615384616,0.4819277108433735
0.0,8.0,25.0,0.0,0.6796116504854369,0.6373626373626373,0.5769230769230769,0.5111111111111111
0.0,8.0,25.0,0.5,0.6310679611650486,0.6041666666666667,0.5576923076923077,0.5106382978723404
0.0,8.0,5.0,-1.0,0.6990291262135923,0.6172839506172839,0.5961538461538461,0.4878048780487805
0.0,8.0,5.0,0.0,0.6796116504854369,0.611764705882353,0.5576923076923077,0.45238095238095233
0.0,8.0,5.0,0.5,0.6601941747572816,0.6236559139784946,0.5480769230769231,0.4946236559139785
0.0,8.0,1.0,-1.0,0.6990291262135923,0.6172839506172839,0.6057692307692307,0.49382716049382713
0.0,8.0,1.0,0.0,0.7087378640776699,0.6428571428571428,0.5865384615384616,0.5057471264367817
0.0,8.0,1.0,0.5,0.6019417475728155,0.6095238095238095,0.4519230769230769,0.4466019417475728
0.0,8.0,0.2,-1.0,0.6601941747572816,0.631578947368421,0.5192307692307693,0.46808510638297873
0.0,8.0,0.2,0.0,0.5728155339805825,0.5769230769230769,0.46153846153846156,0.4509803921568628
0.0,8.0,0.2,0.5,0.6116504854368932,0.5454545454545454,0.5192307692307693,0.4318181818181818
0.0,8.0,0.04,-1.0,0.6504854368932039,0.5813953488372092,0.5576923076923077,0.46511627906976744
0.0,8.0,0.04,0.0,0.0,0.0,0.0,0.0
0.0,8.0,0.04,0.5,0.0,0.0,0.0,0.0
0.0,8.0,0.008,-1.0,0.0,0.0,0.0,0.0
0.0,8.0,0.008,0.0,0.0,0.0,0.0,0.0
0.0,8.0,0.008,0.5,0.0,0.0,0.0,0.0
0.0,8.0,0.0016,-1.0,0.0,0.0,0.0,0.0
0.0,8.0,0.0016,0.0,0.0,0.0,0.0,0.0
0.0,8.0,0.0016,0.5,0.0,0.0,0.0,0.0
0.0,9.0,625.0,-1.0,0.6990291262135923,0.6352941176470588,0.7115384615384616,0.5833333333333334
0.0,9.0,625.0,0.0,0.6990291262135923,0.617283950617284,0.6923076923076923,0.515151515151515
0.0,9.0,625.0,0.5,0.5728155339805825,0.3529411764705882,0.6346153846153846,0.3448275862068965
0.0,9.0,125.0,-1.0,0.6990291262135923,0.6352941176470588,0.7115384615384616,0.5833333333333334
0.0,9.0,125.0,0.0,0.6990291262135923,0.617283950617284,0.7019230769230769,0.537313432835821
0.0,9.0,125.0,0.5,0.5728155339805825,0.3529411764705882,0.6346153846153846,0.3448275862068965
0.0,9.0,25.0,-1.0,0.6699029126213593,0.5952380952380952,0.7115384615384616,0.5714285714285714
0.0,9.0,25.0,0.0,0.6796116504854369,0.5822784810126582,0.6826923076923077,0.5217391304347826
0.0,9.0,25.0,0.5,0.5728155339805825,0.3529411764705882,0.6346153846153846,0.3448275862068965
0.0,9.0,5.0,-1.0,0.6601941747572816,0.5783132530120482,0.7115384615384616,0.5714285714285714
0.0,9.0,5.0,0.0,0.6699029126213593,0.5750000000000001,0.6826923076923077,0.5074626865671641
0.0,9.0,5.0,0.5,0.5728155339805825,0.3529411764705882,0.6346153846153846,0.3448275862068965
0.0,9.0,1.0,-1.0,0.6407766990291263,0.5066666666666667,0.6634615384615384,0.4615384615384615
0.0,9.0,1.0,0.0,0.5825242718446602,0.27118644067796605,0.6634615384615384,0.36363636363636365
0.0,9.0,1.0,0.5,0.5533980582524272,0.28125,0.6442307692307693,0.3728813559322034
